,ID1,Topic1,ID2,Topic2,Count
13862,153668,whitelisting,156235,cto,9.0
13866,153668,whitelisting,156266,1st,22.0
13869,153668,whitelisting,156345,justin mcdonald,10.0
13871,153668,whitelisting,156348,st cloud mn,24.0
13872,153668,whitelisting,156351,rowell,44.0
13874,153668,whitelisting,156475,mcdonald,6.0
13875,153668,whitelisting,156830,dec,15.0
13877,153668,whitelisting,158334,Bryan Starbuck,19.0
13878,153668,whitelisting,158792,starbuck,64.0
13880,154214,auth,136213,username,6.0
13885,154214,auth,136566,shapiro,8.0
13891,154214,auth,141774,2nd half,10.0
13894,154214,auth,145452,eng,20.0
13897,154214,auth,154214,auth,10.0
13899,154214,auth,156226,2017,6.0
13901,154214,auth,156266,1st,15.0
13902,154214,auth,156296,incontact,6.0
13903,154214,auth,156328,etan,8.0
13904,154214,auth,156439,dialer,10.0
13906,154214,auth,156830,dec,15.0
13910,154214,auth,158792,starbuck,12.0
13914,155496,hipaa,136257,devkota,20.0
13916,155496,hipaa,136389,2016,58.0
13918,155496,hipaa,137139,nov,8.0
13919,155496,hipaa,141183,ios,13.0
13920,155496,hipaa,141774,2nd half,8.0
13921,155496,hipaa,142180,postgresql,21.0
13922,155496,hipaa,142981,the db,6.0
13923,155496,hipaa,143028,mysql,14.0
13924,155496,hipaa,145235,security,6.0
13925,155496,hipaa,145452,eng,8.0
13926,155496,hipaa,155496,hipaa,22.0
13927,155496,hipaa,156226,2017,14.0
13928,155496,hipaa,156235,cto,21.0
13929,155496,hipaa,156236,i’m,11.0
13930,155496,hipaa,156245,rds,107.0
13931,155496,hipaa,156246,aws,49.0
13932,155496,hipaa,156261,postgres,72.0
13936,155496,hipaa,156351,rowell,31.0
13939,155496,hipaa,158262,database,13.0
13940,155496,hipaa,158334,Bryan Starbuck,16.0
13941,155496,hipaa,158779,encryption,6.0
13942,155496,hipaa,158792,starbuck,67.0
13943,155950,amazon cloudwatch,136151,300,20.0
13944,155950,amazon cloudwatch,136354,unsubscribe,10.0
13946,155950,amazon cloudwatch,142622,timestamp,10.0
13948,155950,amazon cloudwatch,155950,amazon cloudwatch,10.0
13949,155950,amazon cloudwatch,156226,2017,18.0
13950,155950,amazon cloudwatch,156246,aws,21.0
13951,155950,amazon cloudwatch,156326,datapoint,20.0
13952,155950,amazon cloudwatch,156431,13 february,14.0
13953,155950,amazon cloudwatch,156432,0.05,8.0
13956,155950,amazon cloudwatch,158462,entered,10.0
13963,156114,yaml,136257,devkota,9.0
13967,156114,yaml,136566,shapiro,8.0
13972,156114,yaml,137139,nov,18.0
13981,156114,yaml,141774,2nd half,47.0
13986,156114,yaml,145452,eng,80.0
13990,156114,yaml,156114,yaml,6.0
13994,156114,yaml,156249,feb,37.0
13995,156114,yaml,156266,1st,45.0
13997,156114,yaml,156345,justin mcdonald,11.0
14002,156114,yaml,156475,mcdonald,16.0
14004,156114,yaml,156830,dec,37.0
14008,156175,bellevue,136086,ror,12.0
14014,156175,bellevue,136162,css,6.0
14021,156175,bellevue,136233,javascript,6.0
14023,156175,bellevue,136257,devkota,13.0
14025,156175,bellevue,136275,saroj,9.0
14028,156175,bellevue,136335,2015,8.0
14030,156175,bellevue,136388,iphone,10.0
14031,156175,bellevue,136389,2016,45.0
14036,156175,bellevue,137060,html,6.0
14043,156175,bellevue,138498,sushil,10.0
14045,156175,bellevue,138982,december 15,18.0
14051,156175,bellevue,141183,ios,14.0
14053,156175,bellevue,141774,2nd half,15.0
14054,156175,bellevue,142180,postgresql,7.0
14059,156175,bellevue,143028,mysql,6.0
14062,156175,bellevue,145235,security,7.0
14063,156175,bellevue,145452,eng,32.0
14066,156175,bellevue,152149,aug 17,12.0
14068,156175,bellevue,156175,bellevue,20.0
14069,156175,bellevue,156226,2017,30.0
14070,156175,bellevue,156235,cto,17.0
14072,156175,bellevue,156243,don’t,11.0
14073,156175,bellevue,156246,aws,7.0
14074,156175,bellevue,156249,feb,17.0
14076,156175,bellevue,156257,webapp,9.0
14077,156175,bellevue,156266,1st,26.0
14080,156175,bellevue,156328,etan,6.0
14081,156175,bellevue,156345,justin mcdonald,21.0
14082,156175,bellevue,156351,rowell,29.0
14085,156175,bellevue,156412,monit,8.0
14086,156175,bellevue,156466,andrew goldberg,8.0
14088,156175,bellevue,156499,reierson,6.0
14091,156175,bellevue,156830,dec,20.0
14096,156175,bellevue,158334,Bryan Starbuck,9.0
14098,156175,bellevue,158780,firewall,8.0
14099,156175,bellevue,158792,starbuck,47.0
14100,156226,2017,136086,ror,95.0
14101,156226,2017,136091,honeybadger,61.0
14102,156226,2017,136095,hostname,11.0
14103,156226,2017,136114,adding,82.0
14104,156226,2017,136119,fyi,71.0
14105,156226,2017,136142,facebook,22.0
14106,156226,2017,136145,delivered,15.0
14107,156226,2017,136151,300,36.0
14108,156226,2017,136162,css,46.0
14110,156226,2017,136173,skype,131.0
14111,156226,2017,136180,startups,35.0
14112,156226,2017,136181,having,142.0
14114,156226,2017,136207,backend,85.0
14115,156226,2017,136213,username,30.0
14117,156226,2017,136218,feedback,80.0
14118,156226,2017,136221,screenshots,16.0
14119,156226,2017,136226,linkedin,12.0
14120,156226,2017,136228,config,53.0
14121,156226,2017,136233,javascript,75.0
14122,156226,2017,136240,let's,20.0
14123,156226,2017,136241,blog,90.0
14124,156226,2017,136257,devkota,898.0
14125,156226,2017,136275,saroj,1078.0
14126,156226,2017,136276,uploaded,88.0
14127,156226,2017,136286,ceo,10.0
14128,156226,2017,136297,hosted,29.0
14129,156226,2017,136304,maharjan,448.0
14130,156226,2017,136324,deployed,62.0
14131,156226,2017,136326,microsoft,41.0
14133,156226,2017,136352,i'd,36.0
14134,156226,2017,136354,unsubscribe,56.0
14135,156226,2017,136388,iphone,116.0
14136,156226,2017,136389,2016,13.0
14137,156226,2017,136394,we'd,17.0
14139,156226,2017,136435,asap,151.0
14140,156226,2017,136447,preventing,56.0
14141,156226,2017,136506,networking,18.0
14142,156226,2017,136509,1996,69.0
14143,156226,2017,136510,2000,19.0
14144,156226,2017,136520,ext,273.0
14145,156226,2017,136526,p.m,16.0
14146,156226,2017,136566,shapiro,588.0
14148,156226,2017,136654,200,40.0
14149,156226,2017,136685,175,121.0
14150,156226,2017,136716,btw,9.0
14151,156226,2017,136751,emailed,21.0
14152,156226,2017,136786,linux,20.0
14153,156226,2017,136809,sql,28.0
14154,156226,2017,136821,pokhrel,165.0
14155,156226,2017,136879,pokharel,31.0
14156,156226,2017,136989,webinar,15.0
14157,156226,2017,137060,html,51.0
14158,156226,2017,137070,100,24.0
14159,156226,2017,137085,sean,56.0
14160,156226,2017,137098,anymore,25.0
14162,156226,2017,137143,9am,49.0
14164,156226,2017,137202,clicking,47.0
14165,156226,2017,137253,a.m,16.0
14166,156226,2017,137356,criteria,23.0
14167,156226,2017,137361,dnc,133.0
14169,156226,2017,137427,1.5,7.0
14170,156226,2017,137487,dont,16.0
14172,156226,2017,137529,kirkland,38.0
14173,156226,2017,137533,recruiting,39.0
14174,156226,2017,137553,april 1st,51.0
14175,156226,2017,137623,oct,112.0
14177,156226,2017,137811,i.e,28.0
14178,156226,2017,137862,may 1st,55.0
14180,156226,2017,137960,answered,12.0
14181,156226,2017,137975,183,40.0
14182,156226,2017,138138,may 18,57.0
14183,156226,2017,138264,encrypted,425.0
14184,156226,2017,138439,sharma,59.0
14186,156226,2017,138498,sushil,20.0
14187,156226,2017,138527,1pm,23.0
14188,156226,2017,138536,october 31,41.0
14189,156226,2017,138672,10 minutes,19.0
14190,156226,2017,138900,14th,12.0
14191,156226,2017,139147,san francisco ca,438.0
14192,156226,2017,139346,sms,15.0
14193,156226,2017,139357,june 21,61.0
14194,156226,2017,139369,august 25,42.0
14196,156226,2017,139429,june 26,107.0
14197,156226,2017,139472,jul 5,45.0
14198,156226,2017,139474,september 15,10.0
14199,156226,2017,139520,30 days,20.0
14200,156226,2017,139543,san francisco,20.0
14201,156226,2017,139609,aug 24,111.0
14203,156226,2017,139809,lamichhane,75.0
14204,156226,2017,140138,11am,35.0
14205,156226,2017,140143,10am,33.0
14206,156226,2017,140180,sweeney,29.0
14207,156226,2017,140342,berman,6.0
14208,156226,2017,140374,goldberg,11.0
14209,156226,2017,140451,gagan,634.0
14210,156226,2017,140565,248,141.0
14211,156226,2017,140572,july 19,30.0
14212,156226,2017,140674,535,182.0
14214,156226,2017,141149,realtime,6.0
14215,156226,2017,141181,functionality,12.0
14216,156226,2017,141183,ios,211.0
14217,156226,2017,141202,aug 25,343.0
14218,156226,2017,141236,may 30,667.0
14219,156226,2017,141264,847,69.0
14221,156226,2017,141554,ids,42.0
14222,156226,2017,141718,the ceo,16.0
14223,156226,2017,141774,2nd half,203.0
14224,156226,2017,142173,atlassian,52.0
14225,156226,2017,142175,pty ltd,19.0
14226,156226,2017,142176,341,19.0
14227,156226,2017,142177,nsw,19.0
14228,156226,2017,142180,postgresql,68.0
14229,156226,2017,142185,dns,17.0
14230,156226,2017,142378,cst,16.0
14231,156226,2017,142584,popup,7.0
14232,156226,2017,142604,hellosign,113.0
14233,156226,2017,142622,timestamp,64.0
14234,156226,2017,142642,february 15,82.0
14236,156226,2017,142865,spf,9.0
14237,156226,2017,142874,crm,25.0
14238,156226,2017,142930,timeout,57.0
14239,156226,2017,142939,callbacks,242.0
14240,156226,2017,142941,voip,11.0
14242,156226,2017,142976,dropdown,7.0
14243,156226,2017,142981,the db,15.0
14244,156226,2017,142995,timezone,142.0
14245,156226,2017,143028,mysql,46.0
14246,156226,2017,143147,jira,34.0
14248,156226,2017,143187,redmond,29.0
14249,156226,2017,143220,clicked,40.0
14250,156226,2017,143317,may 17,82.0
14251,156226,2017,143334,february 23,45.0
14252,156226,2017,143461,downloaded,65.0
14253,156226,2017,143483,june 1st,47.0
14254,156226,2017,143523,may 16,169.0
14255,156226,2017,143565,may 10,17.0
14256,156226,2017,143712,june 22,67.0
14258,156226,2017,144145,6th ave,13.0
14259,156226,2017,144195,july 28,12.0
14261,156226,2017,145235,security,137.0
14262,156226,2017,145452,eng,320.0
14263,156226,2017,146132,july 27,6.0
14264,156226,2017,146706,twilio,14.0
14266,156226,2017,147944,aha,32.0
14267,156226,2017,148510,may 2nd,13.0
14268,156226,2017,149151,softphone,8.0
14269,156226,2017,149320,backup,13.0
14270,156226,2017,149376,whitelist,42.0
14271,156226,2017,149586,ftp server,136.0
14273,156226,2017,149935,scoreboard,60.0
14274,156226,2017,150019,ftp,271.0
14275,156226,2017,150147,sbc,8.0
14276,156226,2017,150575,195,48.0
14277,156226,2017,150689,emea,10.0
14278,156226,2017,151256,256,168.0
14279,156226,2017,151348,rollback,12.0
14280,156226,2017,151396,jruby,9.0
14281,156226,2017,151417,bioinformatics,52.0
14282,156226,2017,151965,runscope,37.0
14284,156226,2017,152222,aug 22,41.0
14285,156226,2017,152591,nirajan,59.0
14286,156226,2017,153316,sftp,98.0
14287,156226,2017,153320,filtering,22.0
14288,156226,2017,153668,whitelisting,64.0
14289,156226,2017,154214,auth,6.0
14290,156226,2017,155496,hipaa,14.0
14291,156226,2017,155950,amazon cloudwatch,18.0
14292,156226,2017,156175,bellevue,30.0
14293,156226,2017,156226,2017,1162.0
14295,156226,2017,156235,cto,1467.0
14296,156226,2017,156236,i’m,574.0
14297,156226,2017,156242,shrestha,576.0
14298,156226,2017,156243,don’t,358.0
14299,156226,2017,156245,rds,24.0
14300,156226,2017,156246,aws,236.0
14301,156226,2017,156249,feb,83.0
14302,156226,2017,156250,startup,25.0
14303,156226,2017,156253,2nd,9.0
14304,156226,2017,156257,webapp,89.0
14305,156226,2017,156258,repo,42.0
14306,156226,2017,156260,one microsoft way,6.0
14307,156226,2017,156261,postgres,34.0
14308,156226,2017,156266,1st,84.0
14309,156226,2017,156269,json,80.0
14310,156226,2017,156296,incontact,749.0
14312,156226,2017,156302,apac,10.0
14313,156226,2017,156307,sonus,8.0
14314,156226,2017,156309,broadsoft,8.0
14315,156226,2017,156311,may 25th,6.0
14316,156226,2017,156326,datapoint,36.0
14317,156226,2017,156328,etan,912.0
14318,156226,2017,156329,844,9.0
14319,156226,2017,156332,westover,312.0
14320,156226,2017,156335,udell,6.0
14321,156226,2017,156345,justin mcdonald,1241.0
14322,156226,2017,156346,ftp site,20.0
14323,156226,2017,156348,st cloud mn,18.0
14324,156226,2017,156351,rowell,1566.0
14325,156226,2017,156352,paulus,1392.0
14326,156226,2017,156359,tcpa,8.0
14327,156226,2017,156365,defaulted,8.0
14328,156226,2017,156375,callback,272.0
14329,156226,2017,156386,andrew weiss,103.0
14330,156226,2017,156405,crowder,30.0
14331,156226,2017,156412,monit,188.0
14332,156226,2017,156416,june 29,38.0
14333,156226,2017,156422,bhishma,130.0
14334,156226,2017,156424,schaumburg,69.0
14335,156226,2017,156425,273,130.0
14336,156226,2017,156429,messed up,20.0
14337,156226,2017,156430,lookup,118.0
14338,156226,2017,156431,13 february,28.0
14339,156226,2017,156432,0.05,16.0
14340,156226,2017,156439,dialer,103.0
14341,156226,2017,156440,office 365,50.0
14342,156226,2017,156442,stat,27.0
14343,156226,2017,156443,westy,29.0
14344,156226,2017,156444,sep,47.0
14345,156226,2017,156447,bryon,531.0
14346,156226,2017,156448,the callback,69.0
14347,156226,2017,156465,sabath,33.0
14348,156226,2017,156466,andrew goldberg,99.0
14349,156226,2017,156475,mcdonald,35.0
14350,156226,2017,156499,reierson,307.0
14351,156226,2017,156547,utm source,30.0
14352,156226,2017,156548,utm medium,19.0
14353,156226,2017,156549,utm campaign,19.0
14354,156226,2017,156550,utm content,19.0
14355,156226,2017,156551,utm term,19.0
14356,156226,2017,156578,bsc,24.0
14357,156226,2017,156579,uwo,52.0
14358,156226,2017,156585,nanpa,6.0
14359,156226,2017,156586,august 23,9.0
14360,156226,2017,156607,synch,14.0
14361,156226,2017,156611,tcp connection,144.0
14362,156226,2017,156622,dob,25.0
14363,156226,2017,156630,referrer,19.0
14364,156226,2017,156633,hii,95.0
14365,156226,2017,156700,o'hair,44.0
14366,156226,2017,156730,westbrook,57.0
14367,156226,2017,156811,hyman,20.0
14368,156226,2017,156833,ssn,91.0
14370,156226,2017,157335,ambari,45.0
14373,156226,2017,158262,database,68.0
14374,156226,2017,158295,fwd,86.0
14375,156226,2017,158299,246,15.0
14376,156226,2017,158334,Bryan Starbuck,813.0
14377,156226,2017,158462,entered,53.0
14378,156226,2017,158779,encryption,18.0
14379,156226,2017,158780,firewall,64.0
14380,156226,2017,158792,starbuck,3972.0
14381,156226,2017,158794,axosoft,21.0
14384,156229,google,136389,2016,22.0
14392,156229,google,142951,google analytics,8.0
14393,156229,google,145452,eng,15.0
14400,156229,google,156229,google,11.0
14401,156229,google,156235,cto,8.0
14402,156229,google,156236,i’m,11.0
14405,156229,google,156249,feb,21.0
14407,156229,google,156266,1st,22.0
14416,156229,google,158334,Bryan Starbuck,6.0
14418,156229,google,158792,starbuck,21.0
14419,156230,google inc,136201,usa,18.0
14420,156230,google inc,136824,pkwy,7.0
14421,156230,google inc,139809,lamichhane,6.0
14422,156230,google inc,140624,google docs,9.0
14423,156230,google inc,142999,google sheets,12.0
14424,156230,google inc,156230,google inc,18.0
14425,156230,google inc,156231,1600,18.0
14426,156230,google inc,156329,844,7.0
14427,156230,google inc,156330,556,7.0
14432,156230,google inc,158792,starbuck,9.0
14433,156231,1600,136201,usa,18.0
14434,156231,1600,136824,pkwy,7.0
14435,156231,1600,139809,lamichhane,6.0
14436,156231,1600,140624,google docs,9.0
14437,156231,1600,142999,google sheets,12.0
14438,156231,1600,156230,google inc,18.0
14439,156231,1600,156231,1600,18.0
14440,156231,1600,156329,844,7.0
14441,156231,1600,156330,556,7.0
14446,156231,1600,158792,starbuck,9.0
14454,156234,bitbucket,136257,devkota,11.0
14455,156234,bitbucket,136275,saroj,35.0
14456,156234,bitbucket,136304,maharjan,17.0
14457,156234,bitbucket,136324,deployed,24.0
14458,156234,bitbucket,136389,2016,66.0
14461,156234,bitbucket,136879,pokharel,15.0
14463,156234,bitbucket,138439,sharma,11.0
14464,156234,bitbucket,138498,sushil,7.0
14467,156234,bitbucket,139609,aug 24,10.0
14473,156234,bitbucket,143082,3.0,13.0
14475,156234,bitbucket,144992,aug 19,9.0
14477,156234,bitbucket,148696,capistrano,17.0
14479,156234,bitbucket,152591,nirajan,24.0
14481,156234,bitbucket,156234,bitbucket,14.0
14482,156234,bitbucket,156235,cto,11.0
14483,156234,bitbucket,156236,i’m,8.0
14484,156234,bitbucket,156242,shrestha,7.0
14486,156234,bitbucket,156258,repo,34.0
14490,156234,bitbucket,156345,justin mcdonald,12.0
14496,156234,bitbucket,158262,database,6.0
14497,156234,bitbucket,158334,Bryan Starbuck,9.0
14498,156234,bitbucket,158792,starbuck,32.0
14499,156234,bitbucket,158793,roshan,16.0
14501,156235,cto,136086,ror,46.0
14502,156235,cto,136091,honeybadger,20.0
14504,156235,cto,136113,ssh,12.0
14505,156235,cto,136114,adding,40.0
14506,156235,cto,136119,fyi,17.0
14507,156235,cto,136142,facebook,18.0
14509,156235,cto,136151,300,9.0
14510,156235,cto,136162,css,21.0
14511,156235,cto,136165,sidekiq,24.0
14512,156235,cto,136173,skype,45.0
14513,156235,cto,136180,startups,27.0
14514,156235,cto,136181,having,32.0
14516,156235,cto,136207,backend,35.0
14517,156235,cto,136213,username,23.0
14518,156235,cto,136217,endpoint,11.0
14519,156235,cto,136218,feedback,63.0
14520,156235,cto,136221,screenshots,6.0
14521,156235,cto,136226,linkedin,16.0
14522,156235,cto,136228,config,7.0
14523,156235,cto,136233,javascript,28.0
14524,156235,cto,136240,let's,13.0
14525,156235,cto,136257,devkota,265.0
14527,156235,cto,136275,saroj,289.0
14528,156235,cto,136276,uploaded,57.0
14531,156235,cto,136304,maharjan,121.0
14532,156235,cto,136324,deployed,97.0
14533,156235,cto,136326,microsoft,9.0
14534,156235,cto,136335,2015,7.0
14535,156235,cto,136352,i'd,14.0
14536,156235,cto,136388,iphone,42.0
14537,156235,cto,136389,2016,1856.0
14538,156235,cto,136394,we'd,28.0
14540,156235,cto,136435,asap,53.0
14541,156235,cto,136447,preventing,19.0
14542,156235,cto,136509,1996,27.0
14543,156235,cto,136520,ext,43.0
14545,156235,cto,136566,shapiro,125.0
14546,156235,cto,136575,3rd,9.0
14547,156235,cto,136621,discussed,19.0
14548,156235,cto,136654,200,6.0
14549,156235,cto,136685,175,19.0
14552,156235,cto,136786,linux,14.0
14553,156235,cto,136809,sql,9.0
14554,156235,cto,136821,pokhrel,37.0
14555,156235,cto,136879,pokharel,37.0
14556,156235,cto,137060,html,21.0
14557,156235,cto,137070,100,25.0
14558,156235,cto,137085,sean,17.0
14559,156235,cto,137098,anymore,15.0
14560,156235,cto,137111,aug 4,7.0
14561,156235,cto,137139,nov,6.0
14562,156235,cto,137143,9am,29.0
14564,156235,cto,137202,clicking,15.0
14566,156235,cto,137356,criteria,16.0
14567,156235,cto,137361,dnc,55.0
14568,156235,cto,137369,350,10.0
14569,156235,cto,137427,1.5,10.0
14571,156235,cto,137519,aug 11,13.0
14572,156235,cto,137529,kirkland,12.0
14573,156235,cto,137533,recruiting,18.0
14574,156235,cto,137553,april 1st,19.0
14575,156235,cto,137623,oct,12.0
14576,156235,cto,137778,checking,17.0
14578,156235,cto,137960,answered,10.0
14580,156235,cto,138138,may 18,26.0
14581,156235,cto,138264,encrypted,153.0
14582,156235,cto,138336,jul 28,15.0
14583,156235,cto,138439,sharma,41.0
14584,156235,cto,138498,sushil,98.0
14585,156235,cto,138527,1pm,7.0
14586,156235,cto,138536,october 31,16.0
14587,156235,cto,138617,303,10.0
14588,156235,cto,138672,10 minutes,8.0
14589,156235,cto,138982,december 15,18.0
14591,156235,cto,139357,june 21,20.0
14594,156235,cto,139429,june 26,19.0
14596,156235,cto,139474,september 15,20.0
14597,156235,cto,139539,nov 23,12.0
14599,156235,cto,139786,jul 27,14.0
14600,156235,cto,139809,lamichhane,14.0
14603,156235,cto,140138,11am,17.0
14604,156235,cto,140143,10am,16.0
14605,156235,cto,140180,sweeney,110.0
14607,156235,cto,140374,goldberg,20.0
14608,156235,cto,140446,nov 22,52.0
14609,156235,cto,140447,november 22,221.0
14610,156235,cto,140451,gagan,269.0
14611,156235,cto,140508,october 26,18.0
14613,156235,cto,140699,october 19,6.0
14614,156235,cto,140968,aug 3,9.0
14615,156235,cto,141013,dialed,7.0
14617,156235,cto,141181,functionality,7.0
